source,ingredient_id,token_id,token,label
gk,2849,9,white,O
gk,2849,10,radish,O
gk,2849,11,-RRB-,O
gk,2850,0,6,QUANTITY
gk,2850,1,tablespoons,UNIT
gk,2850,2,low-sodium,STATE
gk,2850,3,soy,NAME
gk,2850,4,sauce,NAME
gk,2851,0,2,QUANTITY
gk,2851,1,medium,SIZE
gk,2851,2,russet,NAME
gk,2851,3,potatoes,NAME
gk,2851,4,or,O
gk,2851,5,2,QUANTITY
gk,2851,6,medium,SIZE
gk,2851,7,idaho,NAME
gk,2851,8,potatoes,NAME
gk,2852,0,12,QUANTITY
gk,2852,1,tablespoons,UNIT
gk,2852,2,instant,NAME
gk,2852,3,vanilla,NAME
gk,2852,4,pudding,NAME
gk,2853,0,2,QUANTITY
gk,2853,1,tablespoons,UNIT
gk,2853,2,chili-garlic,NAME
gk,2853,3,sauce,NAME
gk,2854,0,1,QUANTITY
gk,2854,1,jar,UNIT
gk,2854,2,mild,STATE
gk,2854,3,banana,NAME
gk,2854,4,peppers,NAME
gk,2855,0,8,QUANTITY
gk,2855,1,ounces,UNIT
gk,2855,2,provolone,NAME
gk,2855,3,cheese,NAME
gk,2855,4,",",O
gk,2855,5,cut,STATE
gk,2855,6,into,O
gk,2855,7,1/4-inch,O
gk,2855,8,dice,O
gk,2856,0,2,QUANTITY
gk,2856,1,tablespoons,UNIT
gk,2856,2,sugar,NAME
gk,2856,3,or,O
gk,2856,4,2,O
gk,2856,5,tablespoons,O
gk,2856,6,other,O
gk,2856,7,artificial,O
gk,2856,8,sweetener,O
gk,2857,0,2,QUANTITY
gk,2857,1,cups,UNIT
gk,2857,2,cherry,NAME
gk,2857,3,tomatoes,NAME
gk,2858,0,12,QUANTITY
gk,2858,1,cups,UNIT
gk,2858,2,white,NAME
gk,2858,3,bread,NAME
gk,2858,4,cubes,NAME
gk,2858,5,-LRB-,O
gk,2858,6,from,O
gk,2858,7,crustless,O
gk,2858,8,country-style,O
gk,2858,9,white,O
gk,2858,10,bread,O
gk,2858,11,",",O
gk,2858,12,1/2-inch,O
gk,2858,13,cubes,O
gk,2858,14,from,O
gk,2858,15,two,O
gk,2858,16,14.5-ounce,O
gk,2858,17,loaves,O
gk,2858,18,-RRB-,O
gk,2859,0,2,QUANTITY
gk,2859,1,ounces,UNIT
gk,2859,2,prosciutto,NAME
gk,2859,3,or,O
gk,2859,4,2,O
gk,2859,5,ounces,O
gk,2859,6,thick-cut,O
gk,2859,7,bacon,O
gk,2859,8,",",O
gk,2859,9,cut,O
gk,2859,10,into,O
gk,2859,11,small,O
gk,2859,12,cubes,O
gk,2860,0,2,QUANTITY
gk,2860,1,cups,UNIT
gk,2860,2,prepared,O
gk,2860,3,biscuit,NAME
gk,2860,4,mix,NAME
gk,2861,0,28,QUANTITY
gk,2861,1,ounces,UNIT
gk,2861,2,diced,STATE
gk,2861,3,tomatoes,NAME
gk,2861,4,with,O
gk,2861,5,juice,NAME
gk,2862,0,4,QUANTITY
gk,2862,1,ounces,UNIT
gk,2862,2,nonfat,STATE
gk,2862,3,sour,STATE
gk,2862,4,cream,NAME
gk,2863,0,8,QUANTITY
gk,2863,1,tablespoons,UNIT
gk,2863,2,confectioners,NAME
gk,2863,3,',O
gk,2863,4,sugar,NAME
gk,2864,0,2,QUANTITY
gk,2864,1,quarts,UNIT
gk,2864,2,low-fat,STATE
gk,2864,3,chicken,NAME
gk,2864,4,broth,NAME
gk,2865,0,5,QUANTITY
gk,2865,1,g,UNIT
gk,2865,2,mixed,NAME
gk,2865,3,sprouts,NAME
gk,2866,0,6,QUANTITY
gk,2866,1,large,SIZE
gk,2866,2,onions,NAME
gk,2867,0,1 1/2,QUANTITY
gk,2867,1,teaspoons,UNIT
gk,2867,2,coarse,O
gk,2867,3,ground,STATE
gk,2867,4,black,NAME
gk,2867,5,pepper,NAME
gk,2868,0,8,QUANTITY
gk,2868,1,ounces,UNIT
gk,2868,2,unsalted,STATE
gk,2868,3,butter,NAME
gk,2869,0,6,QUANTITY
gk,2869,1,ounces,UNIT
gk,2869,2,lean,STATE
gk,2869,3,beef,NAME
gk,2869,4,steaks,NAME
gk,2870,0,3,QUANTITY
gk,2870,1,tablespoons,UNIT
gk,2870,2,firmly,O
gk,2870,3,packed,STATE
gk,2870,4,brown,NAME
gk,2870,5,sugar,NAME
gk,2871,0,1 1/2,QUANTITY
gk,2871,1,teaspoons,UNIT
gk,2871,2,brown,NAME
gk,2871,3,sugar,NAME
gk,2872,0,4,QUANTITY
gk,2872,1,tablespoons,UNIT
gk,2872,2,special,O
gk,2872,3,reserve,O
gk,2872,4,cognac,NAME
gk,2873,0,1,QUANTITY
gk,2873,1,teaspoon,UNIT
gk,2873,2,orange,NAME
gk,2873,3,flower,NAME
gk,2873,4,water,NAME
gk,2873,5,-LRB-,O
gk,2873,6,optional,O
gk,2873,7,-RRB-,O
gk,2874,0,2,QUANTITY
gk,2874,1,tablespoons,UNIT
gk,2874,2,melted,STATE
gk,2874,3,unsalted,STATE
gk,2874,4,butter,NAME
gk,2875,0,4-6,QUANTITY
gk,2875,1,tablespoons,UNIT
gk,2875,2,strong,STATE
gk,2875,3,coffee,NAME
gk,2876,0,8,QUANTITY
gk,2876,1,ounces,UNIT
gk,2876,2,fettuccine,NAME
gk,2876,3,pasta,NAME
gk,2876,4,",",O
gk,2876,5,uncooked,STATE
gk,2877,0,1 1/2,QUANTITY
gk,2877,1,tablespoons,UNIT
gk,2877,2,hot,TEMP
gk,2877,3,curry,NAME
gk,2877,4,powder,NAME
gk,2878,0,2,QUANTITY
gk,2878,1,teaspoons,UNIT
gk,2878,2,pure,NAME
gk,2878,3,vanilla,NAME
gk,2878,4,extract,NAME
gk,2879,0,2,QUANTITY
gk,2879,1,teaspoons,UNIT
gk,2879,2,five-spice,NAME
gk,2879,3,powder,NAME
gk,2880,0,3,QUANTITY
gk,2880,1,cups,UNIT
gk,2880,2,2,O
gk,2880,3,%,O
gk,2880,4,low-fat,STATE
gk,2880,5,milk,NAME
gk,2881,0,1 1/4,QUANTITY
gk,2881,1,cups,UNIT
gk,2881,2,heavy,NAME
gk,2881,3,cream,NAME
gk,2882,0,1 1/2,QUANTITY
gk,2882,1,cups,UNIT
gk,2882,2,warm,TEMP
gk,2882,3,water,NAME
gk,2883,0,2,QUANTITY
gk,2883,1,tablespoons,UNIT
gk,2883,2,pure,NAME
gk,2883,3,maple,NAME
gk,2883,4,syrup,NAME
gk,2883,5,-LRB-,O
gk,2883,6,preferably,O
gk,2883,7,grade,O
gk,2883,8,B,O
gk,2883,9,-RRB-,O
gk,2884,0,6,QUANTITY
gk,2884,1,tablespoons,UNIT
gk,2884,2,soy,NAME
gk,2884,3,sauce,NAME
gk,2884,4,",",O
gk,2884,5,plus,O
gk,2884,6,more,O
gk,2885,0,1,QUANTITY
gk,2885,1,box,UNIT
gk,2885,2,whole,O
gk,2885,3,wheat,NAME
gk,2885,4,spaghetti,NAME
gk,2886,0,8,QUANTITY
gk,2886,1,ounces,UNIT
gk,2886,2,no-boil,O
gk,2886,3,lasagna,NAME
gk,2886,4,noodles,NAME
gk,2887,0,2,QUANTITY
gk,2887,1,ounces,UNIT
gk,2887,2,chinese,NAME
gk,2887,3,bean,NAME
gk,2887,4,thread,NAME
gk,2887,5,noodles,NAME
gk,2888,0,2,QUANTITY
gk,2888,1,teaspoons,UNIT
gk,2888,2,turmeric,NAME
gk,2888,3,powder,NAME
gk,2889,0,4,QUANTITY
gk,2889,1,sweet,NAME
gk,2889,2,potatoes,NAME
gk,2890,0,2,QUANTITY
gk,2890,1,cups,UNIT
gk,2890,2,soft,NAME
gk,2890,3,white,NAME
gk,2890,4,breadcrumbs,NAME
gk,2891,0,1 1/2,QUANTITY
gk,2891,1,cups,UNIT
gk,2891,2,thick,O
gk,2891,3,&,O
gk,2891,4,chunky,O
gk,2891,5,salsa,NAME
gk,2892,0,1 1/2,QUANTITY
gk,2892,1,lbs,UNIT
gk,2892,2,large,SIZE
gk,2892,3,shrimp,NAME
gk,2893,0,1-2,QUANTITY
gk,2893,1,cup,UNIT
gk,2893,2,dry,DF
gk,2893,3,breadcrumbs,NAME
gk,2894,0,2,QUANTITY
gk,2894,1,cups,UNIT
gk,2894,2,light,DF
gk,2894,3,cream,NAME
gk,2895,0,5,QUANTITY
gk,2895,1,tablespoons,UNIT
gk,2895,2,soy,NAME
gk,2895,3,sauce,NAME
gk,2896,0,110,QUANTITY
gk,2896,1,g,UNIT
gk,2896,2,lean,STATE
gk,2896,3,beef,NAME
gk,2896,4,",",O
gk,2896,5,strips,NAME
gk,2897,0,2,QUANTITY
gk,2897,1,tablespoons,UNIT
gk,2897,2,fresh,DF
gk,2897,3,cilantro,NAME
gk,2897,4,",",O
gk,2897,5,fresh,DF
gk,2897,6,-LRB-,O
gk,2897,7,coriander,NAME
gk,2897,8,-RRB-,O
gk,2898,0,12,QUANTITY
gk,2898,1,ounces,UNIT
gk,2898,2,refried,STATE
gk,2898,3,beans,NAME
gk,2898,4,-LRB-,O
gk,2898,5,pinto,O
gk,2898,6,or,O
gk,2898,7,black,O
gk,2898,8,bean,O
gk,2898,9,puree,O
gk,2898,10,-RRB-,O
gk,2899,0,3,QUANTITY
gk,2899,1,drops,UNIT
gk,2899,2,blue,NAME
gk,2899,3,food,NAME
gk,2899,4,coloring,NAME
gk,2900,0,2,QUANTITY
gk,2900,1,cups,UNIT
gk,2900,2,half-and-half,NAME
gk,2900,3,",",O
gk,2900,4,heated,O
gk,2901,0,2,QUANTITY
gk,2901,1,ounces,UNIT
gk,2901,2,unsalted,STATE
gk,2901,3,butter,NAME
gk,2901,4,",",O
gk,2901,5,cubed,STATE
gk,2902,0,3,QUANTITY
gk,2902,1,cups,UNIT
gk,2902,2,cold,TEMP
gk,2902,3,water,NAME
gk,2903,0,4,QUANTITY
gk,2903,1,cups,UNIT
gk,2903,2,wild,NAME
gk,2903,3,blueberries,NAME
gk,2904,0,2,QUANTITY
gk,2904,1,slices,UNIT
gk,2904,2,mexican,NAME
gk,2904,3,chocolate,NAME
gk,2905,0,4-6,QUANTITY
gk,2905,1,boneless,STATE
gk,2905,2,chicken,NAME
gk,2905,3,breasts,NAME
gk,2906,0,4,QUANTITY
gk,2906,1,small,SIZE
gk,2906,2,squid,NAME
gk,2906,3,-LRB-,O
gk,2906,4,cleaned,O
gk,2906,5,-RRB-,O
gk,2907,0,8,QUANTITY
gk,2907,1,white,NAME
gk,2907,2,bread,NAME
gk,2907,3,",",O
gk,2907,4,slices,UNIT
gk,2908,0,1 3/4,QUANTITY
gk,2908,1,cups,UNIT
gk,2908,2,low,STATE
gk,2908,3,sodium,STATE
gk,2908,4,chicken,NAME
gk,2908,5,broth,NAME
gk,2909,0,2,QUANTITY
gk,2909,1,tablespoons,UNIT
gk,2909,2,light,DF
gk,2909,3,brown,NAME
gk,2909,4,sugar,NAME
gk,2909,5,or,O
gk,2909,6,2,QUANTITY
gk,2909,7,tablespoons,UNIT
gk,2909,8,dark,NAME
gk,2909,9,brown,NAME
gk,2909,10,sugar,NAME
gk,2910,0,2,QUANTITY
gk,2910,1,green,NAME
gk,2910,2,plantains,NAME
gk,2911,0,3,QUANTITY
gk,2911,1,ounces,UNIT
gk,2911,2,dolcelatte,NAME
gk,2911,3,",",O
gk,2911,4,diced,STATE
gk,2912,0,8,QUANTITY
gk,2912,1,ounces,UNIT
gk,2912,2,brie,NAME
gk,2912,3,cheese,NAME
gk,2912,4,",",O
gk,2912,5,diced,STATE
gk,2913,0,2,QUANTITY
gk,2913,1,teaspoons,UNIT
gk,2913,2,garlic,NAME
gk,2913,3,",",O
gk,2913,4,finely,O
gk,2913,5,minced,STATE
gk,2913,6,-LRB-,O
gk,2913,7,up,O
gk,2913,8,to,O
gk,2913,9,3,O
gk,2913,10,teaspoons,O
gk,2913,11,or,O
gk,2913,12,10-15,O
gk,2913,13,ml,O
gk,2913,14,per,O
gk,2913,15,recipe,O
gk,2913,16,",",O
gk,2913,17,I,O
gk,2913,18,usually,O
gk,2913,19,double,O
gk,2913,20,what,O
gk,2913,21,a,O
gk,2913,22,recipe,O
gk,2913,23,says,O
gk,2913,24,-RRB-,O
gk,2914,0,1/2,QUANTITY
gk,2914,1,cup,UNIT
gk,2914,2,pecan,NAME
gk,2914,3,halves,NAME
gk,2915,0,10,QUANTITY
gk,2915,1,sprigs,UNIT
gk,2915,2,fresh,DF
gk,2915,3,thyme,NAME
gk,2916,0,1/4,QUANTITY
gk,2916,1,cup,UNIT
gk,2916,2,diced,STATE
gk,2916,3,white,NAME
gk,2916,4,onions,NAME
gk,2916,5,or,O
gk,2916,6,1/4,O
gk,2916,7,cup,O
gk,2916,8,red,O
gk,2916,9,onion,O
gk,2917,0,2,QUANTITY
gk,2917,1,lbs,UNIT
gk,2917,2,assorted,NAME
gk,2917,3,fresh,DF
gk,2917,4,vegetables,O
gk,2917,5,",",O
gk,2917,6,such,O
gk,2917,7,as,O
gk,2917,8,Kirby,O
gk,2917,9,cucumbers,O
gk,2917,10,",",O
gk,2917,11,baby,O
gk,2917,12,carrots,O
gk,2917,13,",",O
gk,2917,14,celery,O
gk,2917,15,",",O
gk,2917,16,cauliflower,O
gk,2917,17,",",O
gk,2917,18,red,O
gk,2917,19,peppers,O
gk,2917,20,",",O
gk,2917,21,and,O
gk,2917,22,pearl,O
gk,2917,23,onions,O
gk,2918,0,3,QUANTITY
gk,2918,1,sprigs,UNIT
gk,2918,2,fresh,DF
gk,2918,3,thyme,NAME
gk,2919,0,8,QUANTITY
gk,2919,1,ounces,UNIT
gk,2919,2,paneer,NAME
gk,2919,3,cheese,NAME
gk,2919,4,",",O
gk,2919,5,cubed,STATE
gk,2919,6,-LRB-,O
gk,2919,7,can,UNIT
gk,2919,8,substitute,NAME
gk,2919,9,halloumi,O
gk,2919,10,cheese,NAME
gk,2919,11,-RRB-,O
gk,2920,0,2,QUANTITY
gk,2920,1,packages,UNIT
gk,2920,2,semi-sweet,STATE
gk,2920,3,chocolate,NAME
gk,2920,4,chips,NAME
gk,2921,0,2,QUANTITY
gk,2921,1,tablespoons,UNIT
gk,2921,2,hot,TEMP
gk,2921,3,water,NAME
gk,2922,0,4,QUANTITY
gk,2922,1,boneless,STATE
gk,2922,2,skinless,STATE
gk,2922,3,chicken,NAME
gk,2922,4,breasts,NAME
gk,2923,0,4 1/4,QUANTITY
gk,2923,1,cups,UNIT
gk,2923,2,Greek,NAME
gk,2923,3,yogurt,NAME
gk,2924,0,1,QUANTITY
gk,2924,1,teaspoon,UNIT
gk,2924,2,yellow,NAME
gk,2924,3,mustard,NAME
gk,2924,4,seeds,NAME
gk,2925,0,6,QUANTITY
gk,2925,1,tablespoons,UNIT
gk,2925,2,extra,NAME
gk,2925,3,virgin,NAME
gk,2925,4,olive,NAME
gk,2925,5,oil,NAME
gk,2926,0,2,QUANTITY
gk,2926,1,tablespoons,UNIT
gk,2926,2,dark,NAME
gk,2926,3,soy,NAME
gk,2926,4,sauce,NAME
gk,2927,0,4,QUANTITY
gk,2927,1,sprigs,UNIT
gk,2927,2,fresh,DF
gk,2927,3,parsley,NAME
gk,2928,0,2,QUANTITY
gk,2928,1,cups,UNIT
gk,2928,2,warm,TEMP
gk,2928,3,water,NAME
gk,2929,0,2/3,QUANTITY
gk,2929,1,cup,UNIT
gk,2929,2,seasoned,STATE
gk,2929,3,bread,NAME
gk,2929,4,crumbs,NAME
gk,2930,0,2,QUANTITY
gk,2930,1,tablespoons,UNIT
gk,2930,2,low,STATE
gk,2930,3,sodium,STATE
gk,2930,4,soy,NAME
gk,2930,5,sauce,NAME
gk,2931,0,2,QUANTITY
gk,2931,1,tablespoons,UNIT
gk,2931,2,olive,NAME
gk,2931,3,oil,NAME
gk,2931,4,-LRB-,O
gk,2931,5,to,O
gk,2931,6,taste,O
gk,2931,7,-RRB-,O
gk,2932,0,1,QUANTITY
gk,2932,1,bag,UNIT
gk,2932,2,large,SIZE
gk,2932,3,marshmallows,NAME
gk,2933,0,4,QUANTITY
gk,2933,1,cups,UNIT
gk,2933,2,all-purpose,NAME
gk,2933,3,flour,NAME
gk,2934,0,4,QUANTITY
gk,2934,1,teaspoons,UNIT
gk,2934,2,white,NAME
gk,2934,3,pepper,NAME
gk,2935,0,1,QUANTITY
gk,2935,1,garlic,NAME
gk,2935,2,clove,UNIT
gk,2935,3,",",O
gk,2935,4,finely,O
gk,2935,5,chopped,STATE
gk,2936,0,4,QUANTITY
gk,2936,1,onions,NAME
gk,2936,2,",",O
gk,2936,3,finely,O
gk,2936,4,chopped,STATE
gk,2937,0,1,QUANTITY
gk,2937,1,can,UNIT
gk,2937,2,chopped,STATE
gk,2937,3,tomatoes,NAME
gk,2937,4,-LRB-,O
gk,2937,5,DO,O
gk,2937,6,NOT,O
gk,2937,7,drain,O
gk,2937,8,-RRB-,O
gk,2937,9,or,O
gk,2937,10,2-3,O
gk,2937,11,chopped,O
gk,2937,12,fresh,O
gk,2937,13,tomatoes,O
gk,2937,14,-LRB-,O
gk,2937,15,DO,O
gk,2937,16,NOT,O
gk,2937,17,drain,O
gk,2937,18,-RRB-,O
gk,2938,0,2,QUANTITY
gk,2938,1,bell,NAME
gk,2938,2,peppers,NAME
gk,2938,3,",",O
gk,2938,4,roughly,O
gk,2938,5,chopped,STATE
gk,2939,0,freshly,DF
gk,2939,1,ground,STATE
gk,2939,2,black,NAME
gk,2939,3,pepper,NAME
gk,2940,0,1,QUANTITY
gk,2940,1,small,SIZE
gk,2940,2,onion,NAME
gk,2940,3,",",O
gk,2940,4,finely,O
gk,2940,5,sliced,STATE
gk,2941,0,3/4,QUANTITY
gk,2941,1,cup,UNIT
gk,2941,2,fresh,DF
gk,2941,3,broccoli,NAME
gk,2941,4,florets,NAME
gk,2941,5,",",O
gk,2941,6,finely,O
gk,2941,7,chopped,STATE
gk,2942,0,1,QUANTITY
gk,2942,1,teaspoon,UNIT
gk,2942,2,cumin,NAME
gk,2942,3,seed,NAME
gk,2942,4,",",O
gk,2942,5,partially,O
gk,2942,6,crushed,STATE
gk,2943,0,1/4,QUANTITY
gk,2943,1,cup,UNIT
gk,2943,2,finely,O
gk,2943,3,chopped,STATE
gk,2943,4,onion,NAME
gk,2944,0,6,QUANTITY
gk,2944,1,garlic,NAME
gk,2944,2,cloves,UNIT
gk,2944,3,",",O
gk,2944,4,finely,O
gk,2944,5,chopped,STATE
gk,2945,0,1,QUANTITY
gk,2945,1,tablespoon,UNIT
gk,2945,2,finely,O
gk,2945,3,grated,STATE
gk,2945,4,fresh,DF
gk,2945,5,ginger,NAME
gk,2946,0,4,QUANTITY
gk,2946,1,ounces,UNIT
gk,2946,2,thinly,O
gk,2946,3,sliced,STATE
gk,2946,4,mushrooms,NAME
gk,2946,5,",",O
gk,2946,6,preferably,O
gk,2946,7,a,O
gk,2946,8,wild,O
gk,2946,9,variety,O
gk,2946,10,such,O
gk,2946,11,as,O
gk,2946,12,portabello,O
gk,2947,0,3,QUANTITY
gk,2947,1,lemons,NAME
gk,2947,2,",",O
gk,2947,3,juice,NAME
gk,2947,4,of,O
gk,2947,5,",",O
gk,2947,6,freshly,DF
gk,2947,7,squeezed,STATE
gk,2948,0,2/3,QUANTITY
gk,2948,1,cup,UNIT
gk,2948,2,parsley,NAME
gk,2948,3,",",O
gk,2948,4,finely,O
gk,2948,5,chopped,STATE
gk,2949,0,2,QUANTITY
gk,2949,1,ounces,UNIT
gk,2949,2,spanish,NAME
gk,2949,3,alcaparrado,NAME
gk,2949,4,",",O
gk,2949,5,finely,O
gk,2949,6,chopped,STATE
gk,2950,0,1,QUANTITY
gk,2950,1,onion,NAME
gk,2950,2,",",O
gk,2950,3,thinly,O
gk,2950,4,sliced,STATE
gk,2951,0,3,QUANTITY
gk,2951,1,garlic,NAME
gk,2951,2,cloves,UNIT
gk,2951,3,",",O
gk,2951,4,thinly,O
gk,2951,5,sliced,STATE
gk,2952,0,1,QUANTITY
gk,2952,1,small,SIZE
gk,2952,2,onion,NAME
gk,2952,3,",",O
gk,2952,4,finely,O
gk,2952,5,chopped,STATE
gk,2953,0,1,QUANTITY
gk,2953,1,tablespoon,UNIT
gk,2953,2,finely,O
gk,2953,3,chopped,STATE
gk,2953,4,ginger,NAME
gk,2954,0,1/4,QUANTITY
gk,2954,1,cup,UNIT
gk,2954,2,green,NAME
gk,2954,3,pepper,NAME
gk,2954,4,",",O
gk,2954,5,finely,O
gk,2954,6,chopped,STATE
gk,2955,0,1,QUANTITY
gk,2955,1,large,SIZE
gk,2955,2,green,NAME
gk,2955,3,onion,NAME
gk,2955,4,",",O
gk,2955,5,thinly,O
gk,2955,6,sliced,STATE
gk,2956,0,1/2,QUANTITY
gk,2956,1,cup,UNIT
gk,2956,2,thinly,O
gk,2956,3,sliced,STATE
gk,2956,4,gingerroot,NAME
gk,2957,0,4,QUANTITY
gk,2957,1,medium,SIZE
gk,2957,2,mushrooms,NAME
gk,2957,3,",",O
gk,2957,4,thinly,O
gk,2957,5,sliced,STATE
gk,2958,0,4,QUANTITY
gk,2958,1,scallions,NAME
gk,2958,2,",",O
gk,2958,3,thinly,O
gk,2958,4,sliced,STATE
gk,2959,0,2,QUANTITY
gk,2959,1,onions,NAME
gk,2959,2,",",O
gk,2959,3,finely,O
gk,2959,4,chopped,STATE
gk,2960,0,500,QUANTITY
gk,2960,1,g,UNIT
gk,2960,2,rump,NAME
gk,2960,3,steak,NAME
gk,2960,4,",",O
gk,2960,5,thinly,O
gk,2960,6,sliced,STATE
gk,2961,0,1,QUANTITY
gk,2961,1,large,SIZE
gk,2961,2,onion,NAME
gk,2961,3,",",O
gk,2961,4,thinly,O
gk,2961,5,sliced,STATE
gk,2962,0,6,QUANTITY
gk,2962,1,coriander,NAME
gk,2962,2,sprigs,UNIT
gk,2962,3,",",O
gk,2962,4,finely,O
gk,2962,5,chopped,STATE
gk,2962,6,-LRB-,O
gk,2962,7,cilantro,NAME
gk,2962,8,",",O
gk,2962,9,thick,O
gk,2962,10,sprigs,UNIT
gk,2962,11,-RRB-,O
gk,2963,0,1,QUANTITY
gk,2963,1,bunch,UNIT
gk,2963,2,parsley,NAME
gk,2963,3,",",O
gk,2963,4,tied,O
gk,2963,5,together,O
gk,2964,0,1/4,QUANTITY
gk,2964,1,cup,UNIT
gk,2964,2,blanched,STATE
gk,2964,3,almond,NAME
gk,2964,4,",",O
gk,2964,5,roughly,O
gk,2964,6,chopped,STATE
gk,2965,0,1,QUANTITY
gk,2965,1,package,UNIT
gk,2965,2,tortilla,NAME
gk,2965,3,chips,NAME
gk,2965,4,",",O
gk,2965,5,coarsely,O
gk,2965,6,crushed,STATE
gk,2966,0,1,QUANTITY
gk,2966,1,clove,O
gk,2966,2,garlic,NAME
gk,2966,3,",",O
gk,2966,4,finely,O
gk,2966,5,chopped,STATE
gk,2967,0,1,QUANTITY
gk,2967,1,shallot,NAME
gk,2967,2,",",O
gk,2967,3,finely,O
gk,2967,4,chopped,STATE
gk,2968,0,3,QUANTITY
gk,2968,1,chicken,NAME
gk,2968,2,livers,NAME
gk,2968,3,",",NAME
gk,2968,4,finely,O
gk,2968,5,chopped,STATE
gk,2968,6,-LRB-,O
gk,2968,7,about,O
gk,2968,8,1/4,O
gk,2968,9,lb,O
gk,2968,10,-RRB-,O
gk,2969,0,1,QUANTITY
gk,2969,1,onion,NAME
gk,2969,2,",",O
gk,2969,3,finely,O
gk,2969,4,chopped,STATE
gk,2970,0,1,QUANTITY
gk,2970,1,teaspoon,UNIT
gk,2970,2,finely,NAME
gk,2970,3,chopped,STATE
gk,2970,4,garlic,NAME
gk,2971,0,450,QUANTITY
gk,2971,1,g,UNIT
gk,2971,2,onions,NAME
gk,2971,3,",",O
gk,2971,4,roughly,O
gk,2971,5,chopped,STATE
gk,2972,0,1,QUANTITY
gk,2972,1,cup,UNIT
gk,2972,2,fresh,DF
gk,2972,3,mint,NAME
gk,2972,4,",",O
gk,2972,5,rustically,O
gk,2972,6,chopped,STATE
gk,2973,0,2,QUANTITY
gk,2973,1,Belgian,NAME
gk,2973,2,endive,NAME
gk,2973,3,",",O
gk,2973,4,thinly,O
gk,2973,5,sliced,STATE
gk,2973,6,crosswise,O
gk,2974,0,1,QUANTITY
gk,2974,1,can,UNIT
gk,2974,2,flat,STATE
gk,2974,3,anchovies,NAME
gk,2974,4,",",O
gk,2974,5,drained,STATE
gk,2974,6,and,O
gk,2974,7,chopped,STATE
gk,2975,0,2,QUANTITY
gk,2975,1,medium,SIZE
gk,2975,2,onions,NAME
gk,2975,3,",",O
gk,2975,4,finely,O
gk,2975,5,chopped,STATE
gk,2976,0,1,QUANTITY
gk,2976,1,finely,O
gk,2976,2,chopped,STATE
gk,2976,3,spring,NAME
gk,2976,4,onion,NAME
gk,2977,0,finely,O
gk,2977,1,chopped,STATE
gk,2977,2,parsley,NAME
gk,2978,0,6,QUANTITY
gk,2978,1,medium,SIZE
gk,2978,2,scallions,NAME
gk,2978,3,",",O
gk,2978,4,thinly,O
gk,2978,5,sliced,STATE
gk,2979,0,1,QUANTITY
gk,2979,1,cup,UNIT
gk,2979,2,flat,STATE
gk,2979,3,leaf,NAME
gk,2979,4,parsley,NAME
gk,2979,5,",",O
gk,2979,6,chopped,STATE
gk,2979,7,finely,O
gk,2980,0,freshly,DF
gk,2980,1,grated,STATE
gk,2980,2,parmesan,NAME
gk,2980,3,cheese,NAME
gk,2981,0,1 1/2,QUANTITY
gk,2981,1,lbs,UNIT
gk,2981,2,bacon,NAME
gk,2981,3,",",O
gk,2981,4,finely,O
gk,2981,5,diced,STATE
gk,2982,0,1,QUANTITY
gk,2982,1,cup,UNIT
gk,2982,2,thinly,O
gk,2982,3,sliced,STATE
gk,2982,4,red,NAME
gk,2982,5,onion,NAME
gk,2983,0,1,QUANTITY
gk,2983,1,small,SIZE
gk,2983,2,carrot,NAME
gk,2983,3,",",O
gk,2983,4,finely,O
gk,2983,5,sliced,STATE
gk,2984,0,1/4,QUANTITY
gk,2984,1,cup,UNIT
gk,2984,2,peeled,STATE
gk,2984,3,quartered,STATE
gk,2984,4,thinly,O
gk,2984,5,sliced,STATE
gk,2984,6,cucumber,NAME
gk,2985,0,1-2,QUANTITY
gk,2985,1,garlic,NAME
gk,2985,2,clove,O
gk,2985,3,",",O
gk,2985,4,very,O
gk,2985,5,finely,O
gk,2985,6,chopped,STATE
gk,2986,0,4,QUANTITY
gk,2986,1,large,SIZE
gk,2986,2,eggs,NAME
gk,2986,3,",",O
gk,2986,4,very,O
gk,2986,5,very,O
gk,2986,6,fresh,DF
gk,2987,0,1,QUANTITY
gk,2987,1,egg,NAME
gk,2987,2,",",O
gk,2987,3,lightly,O
gk,2987,4,beaten,STATE
gk,2988,0,3,QUANTITY
gk,2988,1,cups,UNIT
gk,2988,2,baby,NAME
gk,2988,3,spinach,NAME
gk,2988,4,leaves,O
gk,2988,5,",",O
gk,2988,6,roughly,O
gk,2988,7,chopped,STATE
gk,2988,8,-LRB-,O
gk,2988,9,tightly,O
gk,2988,10,packed,O
gk,2988,11,-RRB-,O
gk,2989,0,1,QUANTITY
gk,2989,1,can,UNIT
gk,2989,2,peeled,STATE
gk,2989,3,tomatoes,NAME
gk,2989,4,",",O
gk,2989,5,lightly,O
gk,2989,6,crushed,STATE
gk,2990,0,1,QUANTITY
gk,2990,1,large,SIZE
gk,2990,2,onion,NAME
gk,2990,3,",",O
gk,2990,4,sliced,STATE
gk,2990,5,vertically,O
gk,2991,0,1,QUANTITY
gk,2991,1,medium,SIZE
gk,2991,2,onion,NAME
gk,2991,3,",",O
gk,2991,4,thinly,O
gk,2991,5,sliced,STATE
gk,2992,0,1,QUANTITY
gk,2992,1,cup,UNIT
gk,2992,2,yellow,NAME
gk,2992,3,onion,NAME
